danceability,energy,valence_like,bpm,avg_loudness_db,spectral_energy,spectral_centroid,key,mode,yt_id,title,artist
1.347213864326477,0.7538840432132271,0.12,155.48960876464844,21.753266255185004,0.15537423036461276,0.11471608340487825,Bb,0,4CtKDzmBEpk,Chief Saab  Sajjad Ali,KKC
1.099739909172058,0.7523884145392588,0.27999999999999997,109.98938751220703,15.284043850324315,0.09553948834673266,0.1139022514258165,G,1,u1J-zbzMQlI,Coke Studio Season 7| Suth Gaana| Sajjad Ali,Coke Studio Pakistan
1.9551730155944824,0.7545039011156301,0.27999999999999997,108.96908569335938,24.026911443829224,0.18017553902393313,0.10644934943785728,D,1,zgcDCyTwZfQ,Beautiful Signature | Sajjad Ali #signature #love #food #life #couplespanipuri,CPP Signature Artist
1.2679790258407593,0.760280405241642,0.27999999999999997,100.99224853515625,41.05539979502262,0.4114482323053623,0.17085105160187958,B,1,979MzVhXtWg,Mured thi wende| Sajjad ali khoso| paras sindhu|new eid album sindhi song 2023,Sajjad ali khoso
1.398500919342041,0.750912538869181,0.12,108.15437316894531,7.876983444170229,0.03650171687966452,0.16252526978770224,Eb,0,8SB7TaJGvfM,BOLO BOLO BOLO KIYA DEAKHA - SAJJAD ALI. & ADNAN AFAQ GUITAR SOLO,Fahim Barry
1.3870999813079834,0.7516448616818705,0.27999999999999997,115.82429504394531,11.988864681355379,0.06579541669432386,0.22130894126322245,Ab,1,EPUb5CFeulM,Bolo Bolo Ali Ali - Sajjad Ali | Popular Hindi Song | Nupur Audio,Nupur Audio
1.1063125133514404,0.7543204414301516,0.27999999999999997,107.56914520263672,21.310236340813116,0.17283486483049693,0.07918333662408698,C,1,FLSNQJRMZT4,Jesi NIYAT Wesa GAHAK Part 02 | Comedy Skit | Sajid Ali,Sajid Ali
1.5564706325531006,0.7625588110429482,0.27999999999999997,101.00037384033203,47.8016386997446,0.5027756581995759,0.1546884503097101,C#,1,eLkzUZfGmeg,Sajjad ali khoso | sumera ali New song| sajjad ali khoso new album new song #sindhi #sindhisong,Sajjad ali khoso
0.9831119179725647,0.7534533145753686,0.27999999999999997,105.78135681152344,19.61287712895731,0.13814136953405576,0.0809626962154152,Bb,1,qPhnuI9uS7g,Rone waalo se kaho | Meenal Jain | Sajjad Ali | Bazm e Khas,BAZM-E-KHAS
1.1988215446472168,0.7510019647199262,0.27999999999999997,107.73892211914062,8.52466961256522,0.04007880339234298,0.07530291319509885,G,1,eKHOXo0_W6U,Ravi | Sajjad Ali | Sitting Choreography | Natya Social #shorts,Natya Social
1.2178847789764404,0.7503133474412258,0.27999999999999997,99.2695541381836,3.5981900462282526,0.01253390421256304,0.07893405221970251,C#,1,QVsjvG2sF1w,Ustad Sharafat Ali Khan & Ustad Sajjad Ali Khan.,Sharukh Ali Singer
1.0446668863296509,0.7556370270010898,0.12,143.9606475830078,26.398682029072,0.22551930452253646,0.11344500768486554,A,0,0MU31_GtjXY,Yaad Tou Aati Ho Gi | Sajjad Ali | Face Music Mela 2018 | Echo Music,EchoMusicTV
1.1332088708877563,0.7520357673662943,0.12,155.40188598632812,12.129782034331248,0.08143249460177916,0.08967979114347996,Bb,0,bGrnYARR4-g,Legand Artist Sajjad Ali Fake Sister | Sajjad Ali | Showbiz Update | @zoom24Duniya|,Zoom 24Duniya
1.2104800939559937,0.7508110327359093,0.12,107.23731994628906,7.455892424187683,0.03244142324537474,0.10383043088982177,D,0,bsmhBCo3Na8,ONCE AGAIN SAJJAD ALI DEKH LO AWAAZ DEKAR {PREM GEET},Sm Sohail
1.1925944089889526,0.7522454928163839,0.12,144.84400939941406,14.551399561923377,0.089822128198239,0.10604947204602012,Bb,0,syT1jm0kAAs,Sajjad Ali - Chief saab,Brute Force
1.112661600112915,0.7545605201790954,0.27999999999999997,147.04153442382812,22.117965285357908,0.1824410461423292,0.08548178619673769,E,1,yI3jtSeY4Wc,Har Zulm | Sajjad Ali | Face Music Mela 2018 | Echo Music,EchoMusicTV
1.0302863121032715,0.7523188240857495,0.12,99.91077423095703,14.948736017567551,0.09275562344779695,0.08575960630152656,Ab,0,0OJ0umKMEjg,Performance of Sajjad Ali at Pisa 2021 Dubai,𝙰𝚜𝚝𝚑𝚎𝚝𝚒𝚜𝚝𝚒𝚌𝚜♥︎
1.2109577655792236,0.754139938849429,0.27999999999999997,128.46728515625,22.511605542473475,0.16561269349217214,0.12708908021999227,Eb,1,UCcUJGfTgGE,Ravi by sajjad ali #shorts #art #travel #song #youtubeshorts #like #photography @thesajjadali,Mr & Mrs Sandhu
0.9081807732582092,0.7542149798522365,0.27999999999999997,184.56985473632812,22.462086361139015,0.1686151719750757,0.08731409183361491,C,1,RlCVtSwr2e8,Neha kakar Singing Har zulam live | Sajad Ali Ki Bht Bhari Fan hon,Usama Shah Music
1.2801117897033691,0.7513280644268705,0.12,109.29458618164062,10.302562475074838,0.053123076791105804,0.11189373833942051,Eb,0,IiRnTJl93Fw,Sajjad Ali - Bolo Bolo,Bombay Acid
1.0268677473068237,0.7541931690634074,0.27999999999999997,83.66535949707031,23.130090152955447,0.167742493638505,0.09002273123162662,C,1,iA0ZroocRhw,Neha Kakkar Forgets Sajjad Ali's Har Zulm During Live Concert #short #nehakakkar #sajjadali,Nabeel Records.
1.0532050132751465,0.7567339082548268,0.27999999999999997,90.6470718383789,27.741084548426503,0.2694215004476021,0.10108521481493776,C,1,JumumzHGeCM,Paaniyon Mein | Sajjad Ali | Face Music Mela 2018 | Echo Music,EchoMusicTV
1.1573905944824219,0.7525856672530713,0.12,128.08482360839844,15.439549215650466,0.1034303782382401,0.09884574393294453,D,0,ynYVQpPVh-A,Bolo Bolo | Sajjad Ali | SUR THEKA | Cover,Rohit Kullu
0.9840695261955261,0.7540966677758518,0.27999999999999997,113.98966217041016,22.022077339750876,0.1638813807240286,0.09197846015178583,G,1,sQEEznFIL-g,Ravi (Cover) - Hinanaaz Bali - Official Music Video - Originally by Sajjad Ali,Hinanaaz Bali Official
0.9520047307014465,0.7544422178693062,0.27999999999999997,84.99921417236328,23.4861940495544,0.1777074190338078,0.08830008293709635,C,1,xJeAZCX8NVo,Har Zulm Tera Yaad Hai By Neha Kakkar | Sajjad Ali Song #shorts #youtubeshorts #foryou,The Mix Tape
1.0837637186050415,0.7549020473512849,0.27999999999999997,178.2056121826172,24.919755738924003,0.19610702977707284,0.09025263020402667,C#,1,RoO-Z1B8pRM,Jaana -  Suneet & Vinita Malpani Love Melody l Dharamveer Singh l Sajjad Ali #newromanticsong2023,PICTURISM
1.3484151363372803,0.750876156243468,0.12,92.9468002319336,7.394575819629414,0.03504639322375467,0.059075426994395136,Bb,0,3zoHWc8t3xk,Tum Mile Dil Khile | Covered by Sajjad Ali Solangi | Wafa Ali (Dadu),Wafa Ali (Dadu)
1.2302123308181763,0.753677784515852,0.27999999999999997,123.05679321289062,20.192240641831344,0.14712199450881455,0.0960705362152894,Ab,1,icNHAnJbcsY,Ravi | Sajjad Ali Song | Ravi Cover Song | Tanveer Tafu khan | New Song 2023,Muzamal Noshahi مزمل نوشاہی
0.9861056208610535,0.7509656167366459,0.27999999999999997,112.50852966308594,8.372326596902532,0.03862486154353802,0.18656011969125658,Eb,1,O8087yySMkY,Katna Nai | Sajjad Ali | Live | Ahsan Ali Khan | Sajjad Ali Songs | Latest Punjabi Video | Suristaan,Suristaan Music
1.1634401082992554,0.7503417461973696,0.27999999999999997,132.36802673339844,3.670957292344767,0.01366985640950221,0.07785408738916115,Eb,1,ipLAXRK1Ibc,Ravi | (Bpraak Version) | Sajjad Ali,Harman Music
1.1160908937454224,0.7515893357219063,0.12,104.00943756103516,10.065469037954514,0.06357428535420373,0.07835612861953695,C,0,V5-FMfHloIE,What is Real Prank? 😅 | Comedy Skit | Sajid Ali,Sajid Ali
1.2001142501831055,0.7522645496282955,0.27999999999999997,112.00769805908203,14.112082077959455,0.09058446270008128,0.06506959705508562,D,1,Xsn7jGo8NXM,Sajjad Ali challenge his musician Joshua Amjad,Joshua Amjad (OFFICIAL)
0.9443697333335876,0.7593543423417475,0.12,163.2355499267578,39.02862523492272,0.37434846232059327,0.09628667658223922,C#,0,OC2ZkPUokbI,tasweer bna k living legend Sajjad Ali live in Lahore #lahore #sajjadali #sajjadjaniofficial #jaani,𝘼𝙚𝙨𝙩𝙝𝙚𝙩𝙞𝙘 𝙋𝙪𝙣𝙟𝙖𝙗𝙞.𝟐𝟎𝟎𝙈
0.9913423657417297,0.7518599166796813,0.12,113.88033294677734,12.21466396659222,0.07439803981764496,0.12184870655122608,E,0,Lmq-g4Gllik,Sajjad Ali Live in Houston | Sugar Land Town Square,Rehan Siddiqi Production
1.019471287727356,0.7517424902388383,0.27999999999999997,153.15660095214844,11.555860341124996,0.06970073826370565,0.05559467388000147,Bb,1,QnMBymmBey8,Lagaya Dil song Sajjad Ali ft Kamal Khan (official video) latest song 2023 Nice Music 🎵,Official Aadi
0.9178036451339722,0.7514023736702908,0.27999999999999997,117.3448257446289,10.403025566687765,0.056095535191991404,0.0849988638557422,Ab,1,qFLYgrTD1jE,Sajjad Ali - Tasveer  - Live in London 23 March 2017,Umair Sajid
1.1450092792510986,0.7507097370601477,0.12,100.0209732055664,6.489369216679737,0.02838955867582153,0.13077812706505804,A,0,nDUqbaQbOOg,Sajjad Ali Live - Yeh Jadoo Char Gya Hai | HD | Dhanak TV USA,Dhanak TV USA
1.3166335821151733,0.7520008886538991,0.12,104.73719787597656,13.628178796487367,0.08003725516427963,0.1557939944997802,C#,0,xSgNRB0lf_g,Ali Ali (2023 Remastered),Sajjad Ali - Topic
1.1658978462219238,0.7510804805631619,0.12,93.72222900390625,8.610132391502047,0.04321949162695055,0.03939202201138831,D,0,efYBkuu9s2c,Dost | Sajjad Ali | Ghazal Cover,Swapnil Sitafule
1.125418782234192,0.7564472519846204,0.12,132.8029327392578,27.106236735182023,0.2579472741133613,0.11046916759482915,G,0,B-oeXr53454,Chal Rehn De | Sajjad Ali | Face Music Mela 2018 | Echo Music,EchoMusicTV
1.245252013206482,0.7525150363229925,0.27999999999999997,128.0355224609375,15.829583527318576,0.10060484696690009,0.11717225448020269,Eb,1,6ofV_i7yuEE,Ravi:(Full Lyrics Song)Sajjad Ali,Lyrics 4 You
1.3223850727081299,0.7580080818011077,0.27999999999999997,114.21089935302734,31.338944237980904,0.3204328975740757,0.14235301376280343,F,1,m8XIyuLyQ5k,Laari Adda | Sajjad Ali | Face Music Mela 2018 | Echo Music,EchoMusicTV
1.2713392972946167,0.753132877018958,0.27999999999999997,90.01303100585938,18.35037307989893,0.12532164114870684,0.1814905468360565,F,1,tQmF78f9L3I,Par Chor Gharan De Sang Dhola (Official Video) | Sajjad Ali Fareedi | Tp Gold,TharProductionPak
0.9374114274978638,0.7530286412351505,0.12,89.9946060180664,17.84643467208173,0.12115157648149187,0.12381273214043174,C#,0,xagjkh2kccM,Koi Faryad - 123 Check - Season 1 Sajjad Ali (Junior) PTV Home,Sajjad Ali Junior
1.3273354768753052,0.7532488223891343,0.27999999999999997,143.61485290527344,18.947490710828816,0.1299602116822716,0.05951212964874565,A,1,hsyN7zqBw5Q,Yaad Tau Aati Hogi  Dil Dukhati Hogi by Sajjad Ali,Saba choudri
0.974449634552002,0.7509597655592293,0.27999999999999997,103.77763366699219,8.335058024229072,0.03839081097627306,0.11266244590782898,Ab,1,ae3u3MaPZf4,"Sajjad Ali ft, Hadiqa Kiani | OST Man Mar Jaey Na | YouthMaza.Com 2016",YouthMaza Entertainment
1.134458303451538,0.7515455204857218,0.12,117.6456527709961,9.554999246172589,0.06182160700577932,0.08322771008431254,E,0,L4NvDzXWNgw,Mayyat Ghar | Comedy Skit | Sajid Ali | Ovais Mithani,Sajid Ali
1.0278788805007935,0.7523215910810205,0.12,100.00725555419922,14.978662050472131,0.09286631279273534,0.088353159499345,Ab,0,mp6kqMsvbfU,Full Performance of Sajjad Ali at Pisa 2021 Dubai,Shiraz Farooki
1.1836090087890625,0.7569014903789065,0.27999999999999997,99.9997329711914,32.38549611158359,0.27612977458194893,0.18597676505417132,Eb,1,upJaGr9K5Ac,Sajjad Ali khoso | muhbat jo qadur kon Kaye | sindhi new song 2023,Sajjad ali khoso
2.0241503715515137,0.7515211206632804,0.12,99.8436279296875,11.373214693252006,0.060845577391894876,0.11354887119296825,D,0,WErax3T8TFo,Happy weekend !!!🙌😘😘😘🙌 #sajjadali,SAJJAD ALI  Discovery
1.173829197883606,0.7519988064371499,0.12,184.57034301757812,13.431922311498743,0.07995396116431096,0.06573252131749012,Eb,0,Iloudsx6tXs,Muji tum yad ati ho |Wafa Ali Dadu| |Sainger Sajjad Solangi|#2022,Wafa Ali (Dadu)
1.1731295585632324,0.7597158872846608,0.12,143.24374389648438,36.84194352382226,0.3888313307269255,0.11996678598038955,C,0,-VwvnLr_bJ0,Soni Lagdi | Sajjad Ali | Face Music Mela 2018 | Echo Music,EchoMusicTV
1.1687049865722656,0.7512730541432284,0.27999999999999997,74.31742095947266,10.122491027571654,0.050922605884603685,0.15728483183652556,B,1,adxlMN-z46E,Design by Sajjad Ali,ALL CLIFTON TAJIR ITEHAD
0.975686252117157,0.7513170205306139,0.12,151.62889099121094,9.858412613042312,0.052681308577492446,0.07508820563006184,A,0,B_tkn5KwpB4,aaye na baalam - Master Sajjad - Sajjad Ali,Asif Shams
1.0943976640701294,0.750349281299409,0.27999999999999997,139.95079040527344,4.276297248924298,0.013971261066810584,0.15760300492400492,C#,1,8cjvuoWVOx8,Tera Naam Cover | Sajjad Ali | Coke Studio,paul watkins
1.0704703330993652,0.7526618732545785,0.27999999999999997,144.05516052246094,14.87496617615421,0.10647895411279601,0.08291246106292928,C,1,edmtZjKMAPg,TIKTOK UNBAN | Comedy Skit | Sajid Ali,Sajid Ali
1.1951215267181396,0.7529221227766993,0.27999999999999997,134.9124755859375,17.473071311341677,0.11689023447532121,0.11697403472361363,Ab,1,dkkXTlVkn9I,Sajjad Ali - Bolo Ali Ali - Live in Concert London 23 March 2017,Umair Sajid
1.186078667640686,0.7536405791586971,0.27999999999999997,95.03157806396484,20.360560924208816,0.14563346132576727,0.18684062866707882,E,1,Bks-hlh6oU0,Har Zulm | Barzin Contractor | Salman Shaikh | Sajjad Ali,Barzin Contractor
1.5512561798095703,0.7534724670039059,0.12,95.00094604492188,18.2226082836691,0.1389076136919695,0.09848288473509971,F#,0,Lp6NH3_eXr4,Sajjad Ali - AATISH | (SherA Mix),Sher Abbas
1.1310220956802368,0.7513968296145921,0.12,123.01859283447266,10.776403971544845,0.05587376601330706,0.07472338091594774,Ab,0,q2TLQmVy1pM,Sajjad ali - Bolo Haidar Qalandar,sajjadalifanclub
0.9970656037330627,0.7551761019090888,0.27999999999999997,135.67401123046875,26.104656254780714,0.20707366867547233,0.10640029680828844,F,1,BGOza5VnKAI,Lagaya Dil | Sajjad Ali | Sonu Kakkar,Sonu Kakkar
1.1116183996200562,0.7550550141951068,0.27999999999999997,101.19558715820312,25.200856732310374,0.2022281311804765,0.0476659063870526,F#,1,8o97CFT8-1Q,Qarar | Piyush Panwar | Sajjad Ali,Piyush Panwar
1.180206298828125,0.750241664895607,0.27999999999999997,80.18489074707031,3.2564907267003154,0.009666598835198601,0.10164789596037314,C,1,a8HSksWexb8,Maine Chairi Nahi Pyar Ki Ragni - Sajjad Ali & Fariha Pervez,Asif AR Mirani
0.9501261711120605,0.750869664042695,0.27999999999999997,106.01236724853516,7.33513715945834,0.034786702026776126,0.13143044339014867,E,1,QuUlbDyt3Zs,Sajjad Ali USA TOUR by Radio Naya Andaz HD,Nabeel Ishaq
1.3257906436920166,0.7511888445651942,0.27999999999999997,130.0579376220703,9.10474580161975,0.047554141067058006,0.12412273279433994,Eb,1,_6OKH9BWlas,Katna Nai (Trap Beat) | Sherry Bakshi | Sajjad Ali,Sherry & Yawar
1.3128736019134521,0.7514479621731303,0.27999999999999997,149.98651123046875,10.999475142030404,0.05791913457333153,0.20336667899077943,C,1,gz73OW4Yg8A,Paniyon Mein Song by Sajjad Ali,H U M A N I T Y
1.3120282888412476,0.7512609440646549,0.27999999999999997,99.9906234741211,9.670722800378174,0.0504381902995539,0.1262662758400663,Ab,1,AHcX6r2nAu4,Sajjad Ali Hamdard Award live,Magical Touch
1.118860125541687,0.7517175309804087,0.27999999999999997,129.33615112304688,10.105472094481424,0.06870232011445829,0.08151373519952779,C,1,hTxHKiS04qo,"Interesting interview on the life of Sajjad Ali Shaka, a famous artist of Lucky Iranian Circus",Baat HD
1.119558334350586,0.7548406710407738,0.27999999999999997,164.01937866210938,22.619633532857836,0.19365104485039947,0.09367446881912318,A,1,SHhdB2KZFmw,NAKHUN (Video) | Sajjad Ali | DoubLe-S' Cover | New Hindi Love Songs 2022,D18 Studios Production
1.00679612159729,0.7540471952417798,0.27999999999999997,124.95140838623047,20.67591855166239,0.1619019542325893,0.060744933467319864,Bb,1,19l5GyJwJ4Y,Sajjad Ali - Ravi (Trap Remix) Ft. Hinanaaz Bali | Bilal Music Remix,Bilal Music
1.0393379926681519,0.7521749214618167,0.12,102.01520538330078,14.313248328274053,0.08699905334456737,0.12340008323413863,E,0,S56ZemPiSdI,Sajjad Ali - Aap Kyun Roay,Tariq Muqeet
1.0225411653518677,0.7510648460872326,0.27999999999999997,107.88018798828125,8.572221645040583,0.042594101076317316,0.08311351034654783,G,1,pgKTbFe0AxE,Yaad To Ati Hogi - Irfan Sabir | Sajjad Ali | Cover | I S Music LIbrary,IS Music Library
1.0450681447982788,0.7501780633869803,0.27999999999999997,83.95252227783203,2.6889955322798538,0.007122536683647294,0.060059772071546856,C,1,fPtbcumdUFQ,Live Jamming session | Sajjad ali | piano version | practice| studio version,Musical Signature
1.1061204671859741,0.7539006680079253,0.12,105.12062072753906,18.82530589055007,0.1560393833904787,0.13324789853385235,Bb,0,0ckBvVLR1Zk,Babya By SAJJAD ALI | HD | Dhanak TV USA,Dhanak TV USA
1.0303226709365845,0.7519265860144926,0.27999999999999997,99.98603820800781,12.438607267519762,0.07706496617522327,0.11174164106328159,Eb,1,4GHxV1GH9L8,"Sajjad Ali - Ravi (Cover) Jundub ft. Adeel Raza, Ashir Amanat",Jundub Studios
1.182489275932312,0.7536505382288683,0.27999999999999997,142.96913146972656,20.973447160043243,0.1460319088591739,0.14777173358992446,C,1,XMfIouTNCFA,Sajjad Ali Concert In Sugarland,Abdi
1.0823007822036743,0.7513442218078479,0.12,89.46891784667969,8.85354830438763,0.053769390492024643,0.07856299857340218,A,0,NhnkTMEcXPo,Beopaari vs Kharedaar EP 07 | Comedy Skit | Sajid Ali | Hanif Muhammad,Sajid Ali
1.3040246963500977,0.7503873380599344,0.12,114.82975006103516,4.559382814250114,0.015493534794751261,0.13530278030961065,C,0,OclIZRsEwOc,RAVI song of legend music artist#sajjad Ali#playing by jahanzaib|islamabad| 03209340231,Jahanzaib Official 786
1.0989714860916138,0.7510138280580062,0.12,92.5904541015625,7.015562089141257,0.04055334462867446,0.09153520294450125,F,0,LLvDtZa5E_w,ShowBaaz | Sajid Ali,Sajid Ali
1.3234976530075073,0.7527805122219641,0.12,129.06504821777344,15.07043928922543,0.11122507520939792,0.11964596193703442,C,0,dhJVMSm8naw,Nepotism Favoritism - Roasting Session 03 - Sajid Ali,Sajid Ali
1.0196181535720825,0.7511343935487453,0.27999999999999997,132.74900817871094,9.55412604045301,0.04537605337614083,0.14127980388488706,Ab,1,5hNqZ9SHFwA,Lagaya dil cover song Original artist - Sajjad Ali Album - Lagaya dil  Released- 2018,HIGHNOTES
1.287400484085083,0.7547318918399442,0.27999999999999997,92.68208312988281,25.124069885372286,0.1892982813045993,0.10842825173504574,E,1,XCDOsom34ZI,Jab Sajjad Ali hon LIVE | Tum Naraz Ho | Unmatchable,Tastemate
1.005367398262024,0.7510021556648134,0.27999999999999997,163.0053253173828,8.687534809148953,0.04008644131054082,0.053179981689827766,A,1,zE5rto8S_eo,Har Zulm Tera Yaad - Pratibha Singh Baghel (Song by Sajjad Ali),Ghazlr
0.8824275732040405,0.7504704297729061,0.27999999999999997,117.44287109375,4.355723194417394,0.01881721312601137,0.08150560617464697,D,1,2ZWE-bVbveg,Zindagi Se Badi Saza Hi Nahin | Relaxing Sitar Cover by Ustad Shujaat Khan at Jashn-e-Rekhta,Jashn-e-Rekhta
1.081581950187683,0.75285871051259,0.27999999999999997,122.51990509033203,15.003442187039951,0.11435340479390363,0.08243461838177965,C,1,liXUXCdvcE4,Overseas Patriotic | Comedy Skit | Sajid Ali | Ovais Mithani,Sajid Ali
0.9904388785362244,0.7543581712731584,0.27999999999999997,99.94621276855469,22.043993908761106,0.17434451337039444,0.07942093203531785,Eb,1,ic_Jxn9j61A,Har Zulm - Sajjad Ali | Cover - Jaskaran ft. Kabeer,Jaskaran Singh
1.1054514646530151,0.7512055251682028,0.12,117.20128631591797,7.7004842618814155,0.048221380488804935,0.09760379919263378,C,0,R55qaOVmHUw,HumCharpai | Comedy Skit | Sajid Ali,Sajid Ali
1.0249428749084473,0.7511529385965113,0.27999999999999997,106.65467834472656,9.178306137533383,0.046117870811546495,0.12455698759422361,E,1,soHj5r0nbNg,sajjad ali new song   best song ever,Funny Video
0.8330590724945068,0.7531052825336261,0.27999999999999997,99.92847442626953,17.55340281735584,0.12421768989486892,0.08255837317038742,E,1,kIw2CYWmGaM,sajjad ali,Sajjad Ali
0.9412701725959778,0.7512755783040264,0.12,128.87896728515625,10.394840335386922,0.05102357493990924,0.06614379245774923,A,0,dCoafWMPnPc,Ustad Sajjad Ali ll Beautifull Flute Play English style ll Breathless flute ll,kaleemabbasflute
1.4452242851257324,0.7593193977124968,0.12,115.97607421875,39.54273107799086,0.372948724746332,0.29048362860907706,F#,0,AJIFf7kOvjo,Bhlaro dinh thiyo aahe | sajjad ali khoso paras sindhu new song 2023,Sajjad ali khoso
1.2617627382278442,0.7511295637631628,0.27999999999999997,106.0952377319336,9.191867236848836,0.04518285799194006,0.10714315612259401,A,1,Wcz1EZSbPvI,Raavi | Sajjad Ali | Cover by Noor Chahal | Ishaan Chahal,Noor Chahal
1.3237677812576294,0.7520812551239824,0.12,107.63777923583984,13.42304603175541,0.08325212828457343,0.2023866612058985,Eb,0,dkcAyE_dmuk,Jadoo | Sohni Lag Di | Sajjad Ali | Archies Music,Archies Music
